Received	Last location	Reason	Speed (kph)	Mileage (km)	Heading	GPS	Installed	Button	Door	Main power	Light	Temperature	Address	Longitude	Latitude	Altitude (m)	Name
7/14/2017 22:40	7/14/2017 21:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	24.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.0009	48.7031	423	591016
7/14/2017 22:53	7/14/2017 22:53	Leaving Daimler Car Factory (Germany)	7	0	297	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	24.0c	"Magstadt, Hindenburgstrasse"	8.9658	48.7361	457	591016
7/14/2017 22:53	7/14/2017 22:53	Tracking	13	0	297	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	24.0c	"Magstadt, Hindenburgstrasse"	8.9653	48.7363	457	591016
7/14/2017 22:54	_	Ping	_	_	_	_	_	_	_	_	_	_	"Magstadt, M?¼hlstrasse"	8.9617	48.7396	_	591016
7/14/2017 22:55	7/14/2017 22:54	Logging	48	0	336	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	26.0c	"Magstadt, M?¼hlstrasse"	8.9617	48.7396	441	591016
7/14/2017 23:10	7/14/2017 22:54	Logging	48	0	336	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	24.0c	"Magstadt, M?¼hlstrasse"	8.9617	48.7396	441	591016
7/14/2017 23:13	7/14/2017 23:13	Tracking	57	0	84	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	23.0c	Weilimdorf	9.0997	48.8221	310	591016
7/14/2017 23:14	_	Ping	_	_	_	_	_	_	_	_	_	_	Weilimdorf	9.0997	48.8221	_	591016
7/14/2017 23:25	7/14/2017 23:13	Logging	57	0	84	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	23.0c	Weilimdorf	9.0997	48.8221	310	591016
7/14/2017 23:33	7/14/2017 23:33	Tracking	24	0	24	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	23.0c	"Kornwestheim, M?¼nchinger Strasse"	9.1715	48.8634	308	591016
7/14/2017 23:34	_	Ping	_	_	_	_	_	_	_	_	_	_	"Kornwestheim, M?¼nchinger Strasse"	9.1715	48.8634	_	591016
7/14/2017 23:40	7/14/2017 23:33	Logging	24	0	24	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	23.0c	"Kornwestheim, M?¼nchinger Strasse"	9.1715	48.8634	308	591016
7/14/2017 23:53	7/14/2017 23:53	Tracking	25	0	19	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	23.0c	"Kornwestheim (Customer Daimler Power Train: Consolidation hub (Rudolf-Diesel-Stra?Ÿe 2 70806 Kornwestheim, Germany))"	9.1764	48.8706	301	591016
7/14/2017 23:54	_	Ping	_	_	_	_	_	_	_	_	_	_	"Kornwestheim (Customer Daimler Power Train: Consolidation hub (Rudolf-Diesel-Stra?Ÿe 2 70806 Kornwestheim, Germany))"	9.1764	48.8706	_	591016
7/14/2017 23:55	7/14/2017 23:53	Logging	25	0	19	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	24.0c	"Kornwestheim (Customer Daimler Power Train: Consolidation hub (Rudolf-Diesel-Stra?Ÿe 2 70806 Kornwestheim, Germany))"	9.1764	48.8706	301	591016
7/15/2017 0:10	7/14/2017 23:53	Logging	25	0	19	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	22.0c	"Kornwestheim (Customer Daimler Power Train: Consolidation hub (Rudolf-Diesel-Stra?Ÿe 2 70806 Kornwestheim, Germany))"	9.1764	48.8706	301	591016
7/15/2017 0:13	7/14/2017 23:53	Tracking	25	0	19	4 / On / Invalid	Off	Off	Opened	98% / 4.09v	_	22.0c	"Kornwestheim (Customer Daimler Power Train: Consolidation hub (Rudolf-Diesel-Stra?Ÿe 2 70806 Kornwestheim, Germany))"	9.1764	48.8706	213	591016
7/15/2017 0:13	7/15/2017 0:13	Location update (Tracking)	31	0	2	6 / On / Valid	Off	Off	Opened	98% / 4.09v	_	22.0c	Besigheim	9.1508	48.9826	181	591016
7/15/2017 0:14	_	Ping	_	_	_	_	_	_	_	_	_	_	Besigheim	9.1508	48.9882	_	591016
7/15/2017 0:25	7/15/2017 0:14	Logging	72	0	330	5 / Off / Invalid	Off	Off	Opened	82% / 4.01v	_	22.0c	Besigheim	9.1508	48.9882	186	591016
7/15/2017 0:33	7/15/2017 0:33	Tracking	64	0	64	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	22.0c	B?¶ckingen	9.1764	49.1235	156	591016
7/15/2017 0:34	_	Ping	_	_	_	_	_	_	_	_	_	_	B?¶ckingen	9.1764	49.1235	_	591016
7/15/2017 0:40	7/15/2017 0:33	Logging	64	0	64	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	22.0c	B?¶ckingen	9.1764	49.1235	156	591016
7/15/2017 0:53	7/15/2017 0:53	Tracking	70	0	310	6 / On / Valid	Off	Off	Opened	98% / 4.09v	_	21.0c	Jagstfeld	9.2008	49.2312	162	591016
7/15/2017 0:54	_	Ping	_	_	_	_	_	_	_	_	_	_	Jagstfeld	9.2008	49.2312	_	591016
7/15/2017 0:55	7/15/2017 0:53	Logging	70	0	310	6 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	23.0c	Jagstfeld	9.2008	49.2312	162	591016
7/15/2017 1:10	7/15/2017 0:53	Logging	70	0	310	6 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	21.0c	Jagstfeld	9.2008	49.2312	162	591016
7/15/2017 1:13	7/15/2017 0:53	Tracking	70	0	310	0 / On / Invalid	Off	Off	Opened	98% / 4.09v	_	21.0c	Jagstfeld	9.2008	49.2312	162	591016
7/15/2017 1:14	_	Ping	_	_	_	_	_	_	_	_	_	_	Jagstfeld	9.2008	49.2312	_	591016
7/15/2017 1:14	7/15/2017 1:14	Location update (Tracking)	_	0	310	0 / On / 2 km	Off	Off	Opened	94% / 4.07v	_	24.0c	Schw??rzerhof	9.3323	49.3127	162	591016
7/15/2017 1:25	7/15/2017 1:14	Logging	_	0	310	3 / Off / 2 km	Off	Off	Opened	98% / 4.09v	_	21.0c	Schw??rzerhof	9.3323	49.3127	162	591016
7/15/2017 1:33	7/15/2017 1:33	Tracking	78	0	40	5 / On / Valid	Off	Off	Opened	98% / 4.09v	_	21.0c	Hirschlanden	9.5119	49.4796	300	591016
7/15/2017 1:35	_	Ping	_	_	_	_	_	_	_	_	_	_	Hohenstadt	9.5163	49.4826	_	591016
7/15/2017 1:40	7/15/2017 1:34	Logging	84	0	40	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	Hohenstadt	9.5163	49.4826	299	591016
7/15/2017 1:53	7/15/2017 1:53	Tracking	81	0	326	6 / On / Valid	Off	Off	Opened	98% / 4.09v	_	20.0c	Lauda	9.7139	49.5608	182	591016
7/15/2017 1:54	_	Ping	_	_	_	_	_	_	_	_	_	_	Lauda	9.7139	49.5608	_	591016
7/15/2017 1:55	7/15/2017 1:53	Logging	81	0	326	6 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	Lauda	9.7139	49.5608	182	591016
7/15/2017 2:10	7/15/2017 1:53	Logging	81	0	326	6 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	19.0c	Lauda	9.7139	49.5608	182	591016
7/15/2017 2:13	7/15/2017 1:53	Tracking	81	0	326	4 / On / Invalid	Off	Off	Opened	98% / 4.09v	_	19.0c	Lauda	9.7139	49.5608	182	591016
7/15/2017 2:14	7/15/2017 2:14	Location update (Tracking)	80	0	74	5 / On / Valid	Off	Off	Opened	96% / 4.08v	_	19.0c	Uengershausen	9.9138	49.6952	288	591016
7/15/2017 2:14	_	Ping	_	_	_	_	_	_	_	_	_	_	Albertshausen	9.9198	49.6966	_	591016
7/15/2017 2:25	7/15/2017 2:14	Logging	77	0	53	5 / Off / Invalid	Off	Off	Opened	90% / 4.05v	_	19.0c	Albertshausen	9.9198	49.6966	282	591016
7/15/2017 2:34	7/15/2017 2:14	Tracking	77	0	53	4 / On / Invalid	Off	Off	Opened	98% / 4.09v	_	19.0c	Albertshausen	9.9198	49.6966	282	591016
7/15/2017 2:34	7/15/2017 2:34	Location update (Tracking)	71	0	283	5 / On / Valid	Off	Off	Opened	98% / 4.09v	_	19.0c	W?¼rzburg	9.9379	49.8025	155	591016
7/15/2017 2:34	_	Ping	_	_	_	_	_	_	_	_	_	_	W?¼rzburg	9.9371	49.8026	_	591016
7/15/2017 2:40	7/15/2017 2:34	Logging	38	0	280	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	W?¼rzburg	9.9371	49.8026	155	591016
7/15/2017 2:54	7/15/2017 2:54	Tracking	7	0	0	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	18.0c	W?¼rzburg	9.9347	49.803	166	591016
7/15/2017 2:54	_	Ping	_	_	_	_	_	_	_	_	_	_	W?¼rzburg	9.9347	49.803	_	591016
7/15/2017 2:55	7/15/2017 2:54	Logging	7	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	W?¼rzburg	9.9347	49.803	166	591016
7/15/2017 3:10	7/15/2017 2:54	Logging	7	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	18.0c	W?¼rzburg	9.9347	49.803	166	591016
7/15/2017 3:14	7/15/2017 3:13	Tracking	1	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	18.0c	W?¼rzburg	9.9347	49.8029	164	591016
7/15/2017 3:14	_	Ping	_	_	_	_	_	_	_	_	_	_	W?¼rzburg	9.9347	49.8029	_	591016
7/15/2017 3:25	7/15/2017 3:13	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	W?¼rzburg	9.9347	49.8029	164	591016
7/15/2017 3:34	7/15/2017 3:33	Tracking	76	0	328	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	18.0c	Stadelhofen	9.723	49.9345	293	591016
7/15/2017 3:34	_	Ping	_	_	_	_	_	_	_	_	_	_	Stadelhofen	9.723	49.9345	_	591016
7/15/2017 3:40	7/15/2017 3:33	Logging	76	0	328	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	Stadelhofen	9.723	49.9345	293	591016
7/15/2017 3:54	7/15/2017 3:53	Tracking	89	0	2	0 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	17.0c	Obersinn	9.6222	50.2158	233	591016
7/15/2017 3:54	_	Ping	_	_	_	_	_	_	_	_	_	_	Obersinn	9.6222	50.2158	_	591016
7/15/2017 3:55	7/15/2017 3:53	Logging	89	0	2	0 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	Obersinn	9.6222	50.2158	233	591016
7/15/2017 4:10	7/15/2017 3:53	Logging	89	0	2	0 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	Obersinn	9.6222	50.2158	233	591016
7/15/2017 4:14	7/15/2017 3:53	Tracking	89	0	2	0 / On / Invalid	Off	Off	Opened	98% / 4.09v	_	17.0c	Obersinn	9.6222	50.2158	233	591016
7/15/2017 4:14	_	Ping	_	_	_	_	_	_	_	_	_	_	Obersinn	9.6222	50.2158	_	591016
7/15/2017 4:15	7/15/2017 4:15	Location update (Tracking)	89	0	22	4 / On / Valid	Off	Off	Opened	94% / 4.07v	_	18.0c	L?¶schenrod	9.6694	50.5051	268	591016
7/15/2017 4:26	7/15/2017 4:15	Logging	92	0	24	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	Bronnzell	9.6727	50.5096	257	591016
7/15/2017 4:34	7/15/2017 4:15	Tracking	92	0	24	0 / On / Invalid	Off	Off	Opened	98% / 4.09v	_	16.0c	Bronnzell	9.6727	50.5096	257	591016
7/15/2017 4:34	_	Ping	_	_	_	_	_	_	_	_	_	_	Bronnzell	9.6727	50.5096	_	591016
7/15/2017 4:35	7/15/2017 4:35	Location update (Tracking)	_	0	24	0 / On / 1 km	Off	Off	Opened	94% / 4.07v	_	18.0c	Niederjossa	9.5785	50.7786	257	591016
7/15/2017 4:41	7/15/2017 4:36	Logging	96	0	337	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	Niederaula	9.5939	50.7849	217	591016
7/15/2017 4:54	7/15/2017 4:53	Tracking	99	0	354	0 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	16.0c	Wichte	9.573	51.0365	279	591016
7/15/2017 4:54	_	Ping	_	_	_	_	_	_	_	_	_	_	Wichte	9.573	51.0365	_	591016
7/15/2017 4:56	7/15/2017 4:53	Logging	99	0	354	0 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	Wichte	9.573	51.0365	279	591016
7/15/2017 5:11	7/15/2017 4:53	Logging	99	0	354	0 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	16.0c	Wichte	9.573	51.0365	279	591016
7/15/2017 5:14	7/15/2017 5:14	Tracking	81	0	333	6 / On / Valid	Off	Off	Opened	98% / 4.09v	_	16.0c	Kassel	9.4505	51.307	208	591016
7/15/2017 5:14	_	Ping	_	_	_	_	_	_	_	_	_	_	Kassel	9.4498	51.308	_	591016
7/15/2017 5:26	7/15/2017 5:14	Logging	79	0	336	6 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	Kassel	9.4498	51.308	210	591016
7/15/2017 5:34	7/15/2017 5:14	Tracking	79	0	336	4 / On / Invalid	Off	Off	Opened	98% / 4.09v	_	15.0c	Kassel	9.4498	51.308	210	591016
7/15/2017 5:34	7/15/2017 5:34	Location update (Tracking)	81	0	36	5 / On / Valid	Off	Off	Opened	96% / 4.08v	_	15.0c	J?¼hnde	9.8044	51.4526	287	591016
7/15/2017 5:34	_	Ping	_	_	_	_	_	_	_	_	_	_	J?¼hnde	9.8104	51.4572	_	591016
7/15/2017 5:41	7/15/2017 5:34	Logging	92	0	38	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	J?¼hnde	9.8104	51.4572	297	591016
7/15/2017 5:54	7/15/2017 5:54	Tracking	42	0	28	6 / On / Valid	Off	Off	Opened	98% / 4.09v	_	15.0c	Leinem?¼hle	9.9717	51.6796	111	591016
7/15/2017 5:54	_	Ping	_	_	_	_	_	_	_	_	_	_	Leinem?¼hle	9.9718	51.6798	_	591016
7/15/2017 5:56	7/15/2017 5:54	Logging	32	0	26	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	Leinem?¼hle	9.9718	51.6798	106	591016
7/15/2017 6:11	7/15/2017 5:54	Logging	32	0	26	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	Leinem?¼hle	9.9718	51.6798	106	591016
7/15/2017 6:14	7/15/2017 6:14	Tracking	77	0	333	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	15.0c	Salzderhelden	9.9209	51.8007	103	591016
7/15/2017 6:15	_	Ping	_	_	_	_	_	_	_	_	_	_	Salzderhelden	9.9209	51.8007	_	591016
7/15/2017 6:26	7/15/2017 6:14	Logging	77	0	333	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	Salzderhelden	9.9209	51.8007	103	591016
7/15/2017 6:34	7/15/2017 6:34	Tracking	77	0	331	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	15.0c	Godenau	9.7947	52.0086	75	591016
7/15/2017 6:35	_	Ping	_	_	_	_	_	_	_	_	_	_	Godenau	9.7947	52.0086	_	591016
7/15/2017 6:41	7/15/2017 6:34	Logging	77	0	331	7 / Off / Invalid	Off	Off	Opened	90% / 4.05v	_	16.0c	Godenau	9.7947	52.0086	75	591016
7/15/2017 6:54	7/15/2017 6:54	Tracking	94	0	330	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	15.0c	Heisede	9.8408	52.2615	28	591016
7/15/2017 6:55	_	Ping	_	_	_	_	_	_	_	_	_	_	Heisede	9.8408	52.2615	_	591016
7/15/2017 6:56	7/15/2017 6:54	Logging	94	0	330	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	Heisede	9.8408	52.2615	28	591016
7/15/2017 7:11	7/15/2017 6:54	Logging	94	0	330	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	Heisede	9.8408	52.2615	28	591016
7/15/2017 7:14	7/15/2017 7:14	Tracking	29	0	292	4 / On / Valid	Off	Off	Opened	98% / 4.09v	_	15.0c	"Letter, In Der Masch"	9.652	52.3937	53	591016
7/15/2017 7:15	_	Ping	_	_	_	_	_	_	_	_	_	_	"Letter, In Der Masch"	9.652	52.3937	_	591016
7/15/2017 7:26	7/15/2017 7:14	Logging	29	0	292	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	"Letter, In Der Masch"	9.652	52.3937	53	591016
7/15/2017 7:34	7/15/2017 7:34	Tracking	35	0	290	5 / On / Valid	Off	Off	Opened	98% / 4.09v	_	14.0c	Lohnde	9.5436	52.4019	41	591016
7/15/2017 7:35	_	Ping	_	_	_	_	_	_	_	_	_	_	Lohnde	9.5436	52.4019	_	591016
7/15/2017 7:41	7/15/2017 7:34	Logging	35	0	290	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	Lohnde	9.5436	52.4019	41	591016
7/15/2017 7:54	7/15/2017 7:54	Tracking	84	0	338	5 / On / Valid	Off	Off	Opened	98% / 4.09v	_	14.0c	Eilvese	9.4195	52.5581	29	591016
7/15/2017 7:55	_	Ping	_	_	_	_	_	_	_	_	_	_	Eilvese	9.4195	52.5581	_	591016
7/15/2017 7:56	7/15/2017 7:54	Logging	84	0	338	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	Eilvese	9.4195	52.5581	29	591016
7/15/2017 8:11	7/15/2017 7:54	Logging	84	0	338	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	14.0c	Eilvese	9.4195	52.5581	29	591016
7/15/2017 8:14	7/15/2017 8:14	Tracking	86	0	348	6 / On / Valid	Off	Off	Opened	98% / 4.09v	_	14.0c	Gandesbergen	9.2368	52.7646	_	591016
7/15/2017 8:15	_	Ping	_	_	_	_	_	_	_	_	_	_	Gandesbergen	9.2368	52.7646	_	591016
7/15/2017 8:26	7/15/2017 8:14	Logging	86	0	348	6 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	14.0c	Gandesbergen	9.2368	52.7646	_	591016
7/15/2017 8:34	7/15/2017 8:34	Tracking	44	0	357	6 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	14.0c	Verden (aller)	9.2387	52.9199	28	591016
7/15/2017 8:35	_	Ping	_	_	_	_	_	_	_	_	_	_	Verden (aller)	9.2387	52.9199	_	591016
7/15/2017 8:41	7/15/2017 8:34	Logging	44	0	357	6 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	14.0c	Verden (aller)	9.2387	52.9199	28	591016
7/15/2017 8:54	7/15/2017 8:54	Tracking	83	0	283	6 / On / Valid	Off	Off	Opened	98% / 4.09v	_	14.0c	Achim	9.0527	53.0124	24	591016
7/15/2017 8:55	_	Ping	_	_	_	_	_	_	_	_	_	_	Achim	9.0527	53.0124	_	591016
7/15/2017 8:56	7/15/2017 8:54	Logging	83	0	283	6 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	16.0c	Achim	9.0527	53.0124	24	591016
7/15/2017 9:11	7/15/2017 8:54	Logging	83	0	283	6 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	14.0c	Achim	9.0527	53.0124	24	591016
7/15/2017 9:14	7/15/2017 8:54	Tracking	83	0	283	4 / On / Invalid	Off	Off	Opened	96% / 4.08v	_	14.0c	Achim	9.0527	53.0124	24	591016
7/15/2017 9:15	_	Ping	_	_	_	_	_	_	_	_	_	_	Achim	9.0527	53.0124	_	591016
7/15/2017 9:26	7/15/2017 8:54	Logging	83	0	283	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	14.0c	Achim	9.0527	53.0124	24	591016
7/15/2017 9:34	7/15/2017 9:34	Location update (Tracking)	84	0	316	4 / On / Valid	Off	Off	Opened	96% / 4.08v	_	14.0c	"Bremen (Customer PMI: Germany warehouse (Bremen, Germany))"	8.7251	53.1431	4	591016
7/15/2017 9:34	7/15/2017 9:34	Tracking	86	0	314	4 / On / Valid	Off	Off	Opened	94% / 4.07v	_	15.0c	"Bremen (Customer PMI: Germany warehouse (Bremen, Germany))"	8.7185	53.1474	_	591016
7/15/2017 9:35	_	Ping	_	_	_	_	_	_	_	_	_	_	"Bremen (Customer PMI: Germany warehouse (Bremen, Germany))"	8.7185	53.1474	_	591016
7/15/2017 9:41	7/15/2017 9:34	Logging	86	0	314	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	"Bremen (Customer PMI: Germany warehouse (Bremen, Germany))"	8.7185	53.1474	_	591016
7/15/2017 9:54	7/15/2017 9:54	Tracking	95	0	5	5 / On / Valid	Off	Off	Opened	96% / 4.08v	_	15.0c	Bokel	8.7782	53.3936	_	591016
7/15/2017 9:56	7/15/2017 9:54	Logging	95	0	5	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	Bokel	8.7782	53.3936	_	591016
7/15/2017 9:56	_	Ping	_	_	_	_	_	_	_	_	_	_	Bokel	8.7782	53.3936	_	591016
7/15/2017 10:11	7/15/2017 9:54	Logging	95	0	5	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	Bokel	8.7782	53.3936	_	591016
7/15/2017 10:14	7/15/2017 10:14	Entering Port Bremerhaven (Germany)	91	0	348	5 / On / Valid	Off	Off	Opened	96% / 4.08v	_	15.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6016	53.529	4	591016
7/15/2017 10:15	_	Ping	_	_	_	_	_	_	_	_	_	_	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	_	591016
7/15/2017 10:26	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	15.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 10:41	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	15.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 10:56	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 11:11	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 11:26	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 11:41	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 11:56	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 12:11	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	15.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 12:26	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 12:41	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 12:56	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	16.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 13:11	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	16.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 13:26	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	16.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 13:41	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	16.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 13:56	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	17.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 14:11	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	17.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 14:26	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 14:41	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 14:56	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 15:11	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 15:26	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 15:41	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 15:56	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 16:11	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
